"county_id","fips_code","state","name"
MS05,"28047",MS,Harrison
MS03,"28049",MS,Hinds
MS06,"28051",MS,Holmes
MS06,"28053",MS,Humphreys
MS06,"28055",MS,Issaquena
MS02,"28057",MS,Itawamba
MS05,"28059",MS,Jackson
MS06,"28061",MS,Jasper
MS06,"28063",MS,Jefferson
MS06,"28065",MS,Jefferson Davis
MS04,"28067",MS,Jones
MS06,"28069",MS,Kemper
MS06,"28071",MS,Lafayette
MS04,"28073",MS,Lamar
MS06,"28075",MS,Lauderdale
MS06,"28077",MS,Lawrence
MS06,"28079",MS,Leake
MS02,"28081",MS,Lee
MS06,"28083",MS,Leflore
MS06,"28085",MS,Lincoln
MS06,"28087",MS,Lowndes
MS03,"28089",MS,Madison
MS06,"28091",MS,Marion
MS01,"28093",MS,Marshall
MS06,"28095",MS,Monroe
MS06,"28097",MS,Montgomery
MS06,"28099",MS,Neshoba
MS06,"28101",MS,Newton
MS06,"28103",MS,Noxubee
MS06,"28105",MS,Oktibbeha
MS06,"28107",MS,Panola
MS04,"28109",MS,Pearl River
MS04,"28111",MS,Perry
MS06,"28113",MS,Pike
MS02,"28115",MS,Pontotoc
MS06,"28117",MS,Prentiss
MS06,"28119",MS,Quitman
MS03,"28121",MS,Rankin
MS06,"28123",MS,Scott
MS06,"28125",MS,Sharkey
MS03,"28127",MS,Simpson
MS06,"28129",MS,Smith
MS05,"28131",MS,Stone
MS06,"28133",MS,Sunflower
MS06,"28135",MS,Tallahatchie
MS01,"28137",MS,Tate
MS02,"28139",MS,Tippah
MS06,"28141",MS,Tishomingo
MS01,"28143",MS,Tunica
MS02,"28145",MS,Union
MS06,"28147",MS,Walthall
MS03,"28149",MS,Warren
MS06,"28151",MS,Washington
MS06,"28153",MS,Wayne
MS06,"28155",MS,Webster
MS06,"28157",MS,Wilkinson
MS06,"28159",MS,Winston
MS06,"28161",MS,Yalobusha
MS06,"28163",MS,Yazoo
MT04,"30001",MT,Beaverhead
MT04,"30003",MT,Big Horn
MT04,"30005",MT,Blaine
MT02,"30007",MT,Broadwater
MT01,"30009",MT,Carbon
MT04,"30011",MT,Carter
MT02,"30013",MT,Cascade
MT02,"30015",MT,Chouteau
MT04,"30017",MT,Custer
MT04,"30019",MT,Daniels
MT04,"30021",MT,Dawson
MT02,"30023",MT,Deer Lodge
MT04,"30025",MT,Fallon
MT04,"30027",MT,Fergus
MT03,"30029",MT,Flathead
MT02,"30031",MT,Gallatin
MT04,"30033",MT,Garfield
MT04,"30035",MT,Glacier
MT04,"30037",MT,Golden Valley
MT04,"30039",MT,Granite
MT04,"30041",MT,Hill
MT02,"30043",MT,Jefferson
MT02,"30045",MT,Judith Basin
MT03,"30047",MT,Lake
MT02,"30049",MT,Lewis and Clark
MT04,"30051",MT,Liberty
MT04,"30053",MT,Lincoln
MT04,"30057",MT,Madison
MT04,"30055",MT,McCone
MT04,"30059",MT,Meagher
MT04,"30061",MT,Mineral
MT03,"30063",MT,Missoula
MT01,"30065",MT,Musselshell
MT04,"30067",MT,Park
MT04,"30069",MT,Petroleum
MT04,"30071",MT,Phillips
MT04,"30073",MT,Pondera
MT04,"30075",MT,Powder River
MT04,"30077",MT,Powell
MT04,"30079",MT,Prairie
MT04,"30081",MT,Ravalli
MT04,"30083",MT,Richland
MT04,"30085",MT,Roosevelt
MT04,"30087",MT,Rosebud
MT04,"30089",MT,Sanders
MT04,"30091",MT,Sheridan
MT02,"30093",MT,Silver Bow
MT01,"30095",MT,Stillwater
MT01,"30097",MT,Sweet Grass
MT02,"30099",MT,Teton
MT04,"30101",MT,Toole
MT04,"30103",MT,Treasure
MT04,"30105",MT,Valley
MT04,"30107",MT,Wheatland
MT04,"30109",MT,Wibaux
MT01,"30111",MT,Yellowstone
NC11,"37001",NC,Alamance
NC02,"37003",NC,Alexander
NC03,"37005",NC,Alleghany
NC04,"37007",NC,Anson
NC03,"37009",NC,Ashe
NC01,"37011",NC,Avery
NC16,"37013",NC,Beaufort
NC12,"37015",NC,Bertie
NC09,"37017",NC,Bladen
NC15,"37019",NC,Brunswick
NC01,"37021",NC,Buncombe
NC02,"37023",NC,Burke
NC04,"37025",NC,Cabarrus
NC02,"37027",NC,Caldwell
NC12,"37029",NC,Camden
NC16,"37031",NC,Carteret
NC11,"37033",NC,Caswell
NC02,"37035",NC,Catawba
NC11,"37037",NC,Chatham
NC01,"37039",NC,Cherokee
NC12,"37041",NC,Chowan
NC01,"37043",NC,Clay
NC05,"37045",NC,Cleveland
NC15,"37047",NC,Columbus
NC16,"37049",NC,Craven
NC09,"37051",NC,Cumberland
NC12,"37053",NC,Currituck
NC16,"37055",NC,Dare
NC06,"37057",NC,Davidson
NC06,"37059",NC,Davie
NC15,"37061",NC,Duplin
NC11,"37063",NC,Durham
NC14,"37065",NC,Edgecombe
NC06,"37067",NC,Forsyth
NC13,"37069",NC,Franklin
NC05,"37071",NC,Gaston
NC12,"37073",NC,Gates
NC01,"37075",NC,Graham
NC10,"37077",NC,Granville
NC14,"37079",NC,Greene
NC07,"37081",NC,Guilford
NC12,"37083",NC,Halifax
NC09,"37085",NC,Harnett
NC01,"37087",NC,Haywood
NC01,"37089",NC,Henderson
NC12,"37091",NC,Hertford
NC09,"37093",NC,Hoke
NC16,"37095",NC,Hyde
NC02,"37097",NC,Iredell
NC01,"37099",NC,Jackson
NC13,"37101",NC,Johnston
NC16,"37103",NC,Jones
NC11,"37105",NC,Lee
NC16,"37107",NC,Lenoir
NC05,"37109",NC,Lincoln
NC01,"37113",NC,Macon
NC01,"37115",NC,Madison
NC12,"37117",NC,Martin
NC01,"37111",NC,McDowell
NC04,"37119",NC,Mecklenburg
NC01,"37121",NC,Mitchell
NC08,"37123",NC,Montgomery
NC08,"37125",NC,Moore
NC14,"37127",NC,Nash
NC15,"37129",NC,New Hanover
NC12,"37131",NC,Northampton
NC15,"37133",NC,Onslow
NC11,"37135",NC,Orange
NC16,"37137",NC,Pamlico
NC12,"37139",NC,Pasquotank
NC15,"37141",NC,Pender
NC12,"37143",NC,Perquimans
NC11,"37145",NC,Person
NC14,"37147",NC,Pitt
NC01,"37149",NC,Polk
NC07,"37151",NC,Randolph
NC09,"37153",NC,Richmond
NC09,"37155",NC,Robeson
NC07,"37157",NC,Rockingham
NC04,"37159",NC,Rowan
NC01,"37161",NC,Rutherford
NC09,"37163",NC,Sampson
NC09,"37165",NC,Scotland
NC04,"37167",NC,Stanly
NC06,"37169",NC,Stokes
NC06,"37171",NC,Surry
NC01,"37173",NC,Swain
NC01,"37175",NC,Transylvania
NC16,"37177",NC,Tyrrell
NC04,"37179",NC,Union
NC10,"37181",NC,Vance
NC13,"37183",NC,Wake
NC10,"37185",NC,Warren
NC16,"37187",NC,Washington
NC03,"37189",NC,Watauga
NC14,"37191",NC,Wayne
NC03,"37193",NC,Wilkes
NC14,"37195",NC,Wilson
NC06,"37197",NC,Yadkin
NC01,"37199",NC,Yancey
ND04,"38001",ND,Adams
ND04,"38003",ND,Barnes
ND04,"38005",ND,Benson
ND04,"38007",ND,Billings
ND04,"38009",ND,Bottineau
ND04,"38011",ND,Bowman
ND04,"38013",ND,Burke
ND01,"38015",ND,Burleigh
ND02,"38017",ND,Cass
ND04,"38019",ND,Cavalier
ND04,"38021",ND,Dickey
ND04,"38023",ND,Divide
ND04,"38025",ND,Dunn
ND04,"38027",ND,Eddy
ND04,"38029",ND,Emmons
ND04,"38031",ND,Foster
ND04,"38033",ND,Golden Valley
ND03,"38035",ND,Grand Forks
ND04,"38037",ND,Grant
ND04,"38039",ND,Griggs
ND04,"38041",ND,Hettinger
ND04,"38043",ND,Kidder
ND04,"38045",ND,LaMoure
ND04,"38047",ND,Logan
ND04,"38049",ND,McHenry
ND04,"38051",ND,McIntosh
ND04,"38053",ND,McKenzie
ND04,"38055",ND,McLean
ND04,"38057",ND,Mercer
ND01,"38059",ND,Morton
ND04,"38061",ND,Mountrail
ND04,"38063",ND,Nelson
ND04,"38065",ND,Oliver
ND04,"38067",ND,Pembina
ND04,"38069",ND,Pierce
ND04,"38071",ND,Ramsey
ND04,"38073",ND,Ransom
ND04,"38075",ND,Renville
ND04,"38077",ND,Richland
ND04,"38079",ND,Rolette
ND04,"38081",ND,Sargent
ND04,"38083",ND,Sheridan
ND04,"38085",ND,Sioux
ND04,"38087",ND,Slope
ND04,"38089",ND,Stark
ND04,"38091",ND,Steele
ND04,"38093",ND,Stutsman
ND04,"38095",ND,Towner
ND04,"38097",ND,Traill
ND04,"38099",ND,Walsh
ND04,"38101",ND,Ward
ND04,"38103",ND,Wells
ND04,"38105",ND,Williams
NE03,"31001",NE,Adams
NE03,"31003",NE,Antelope
NE04,"31005",NE,Arthur
NE04,"31007",NE,Banner
NE03,"31009",NE,Blaine
NE03,"31011",NE,Boone
NE04,"31013",NE,Box Butte
NE03,"31015",NE,Boyd
NE04,"31017",NE,Brown
NE03,"31019",NE,Buffalo
NE01,"31021",NE,Burt
NE03,"31023",NE,Butler
NE02,"31025",NE,Cass
NE03,"31027",NE,Cedar
NE04,"31029",NE,Chase
NE04,"31031",NE,Cherry
NE04,"31033",NE,Cheyenne
NE03,"31035",NE,Clay
NE03,"31037",NE,Colfax
NE03,"31039",NE,Cuming
NE03,"31041",NE,Custer
NE03,"31043",NE,Dakota
NE04,"31045",NE,Dawes
NE03,"31047",NE,Dawson
NE04,"31049",NE,Deuel
NE03,"31051",NE,Dixon
NE01,"31053",NE,Dodge
NE01,"31055",NE,Douglas
NE04,"31057",NE,Dundy
NE02,"31059",NE,Fillmore
NE03,"31061",NE,Franklin
NE04,"31063",NE,Frontier
NE03,"31065",NE,Furnas
NE02,"31067",NE,Gage
NE04,"31069",NE,Garden
NE03,"31071",NE,Garfield
NE03,"31073",NE,Gosper
NE04,"31075",NE,Grant
NE03,"31077",NE,Greeley
NE03,"31079",NE,Hall
NE03,"31081",NE,Hamilton
NE03,"31083",NE,Harlan
NE04,"31085",NE,Hayes
NE04,"31087",NE,Hitchcock
NE03,"31089",NE,Holt
NE04,"31091",NE,Hooker
NE03,"31093",NE,Howard
NE02,"31095",NE,Jefferson
NE02,"31097",NE,Johnson
NE03,"31099",NE,Kearney
NE04,"31101",NE,Keith
NE03,"31103",NE,Keya Paha
NE04,"31105",NE,Kimball
NE03,"31107",NE,Knox
NE02,"31109",NE,Lancaster
NE04,"31111",NE,Lincoln
NE04,"31113",NE,Logan
NE03,"31115",NE,Loup
NE03,"31119",NE,Madison
NE04,"31117",NE,McPherson
NE03,"31121",NE,Merrick
NE04,"31123",NE,Morrill
NE03,"31125",NE,Nance
NE02,"31127",NE,Nemaha
NE03,"31129",NE,Nuckolls
NE02,"31131",NE,Otoe
NE02,"31133",NE,Pawnee
NE04,"31135",NE,Perkins
NE03,"31137",NE,Phelps
NE03,"31139",NE,Pierce
NE03,"31141",NE,Platte
NE03,"31143",NE,Polk
NE04,"31145",NE,Red Willow
NE02,"31147",NE,Richardson
NE03,"31149",NE,Rock
NE02,"31151",NE,Saline
NE01,"31153",NE,Sarpy
NE01,"31155",NE,Saunders
NE04,"31157",NE,Scotts Bluff
NE02,"31159",NE,Seward
NE04,"31161",NE,Sheridan
NE03,"31163",NE,Sherman
NE04,"31165",NE,Sioux
NE03,"31167",NE,Stanton
NE02,"31169",NE,Thayer
NE04,"31171",NE,Thomas
NE01,"31173",NE,Thurston
NE03,"31175",NE,Valley
NE01,"31177",NE,Washington
NE03,"31179",NE,Wayne
NE03,"31181",NE,Webster
NE03,"31183",NE,Wheeler
NE02,"31185",NE,York
NH01,"33001",NH,Belknap
NH01,"33003",NH,Carroll
NH01,"33005",NH,Cheshire
NH01,"33007",NH,Coos
NH01,"33009",NH,Grafton
NH01,"33011",NH,Hillsborough
NH01,"33013",NH,Merrimack
NH01,"33015",NH,Rockingham
NH01,"33017",NH,Strafford
NH01,"33019",NH,Sullivan
NJ01,"34001",NJ,Atlantic
NJ01,"34003",NJ,Bergen
NJ01,"34005",NJ,Burlington
NJ01,"34007",NJ,Camden
NJ01,"34009",NJ,Cape May
NJ01,"34011",NJ,Cumberland
NJ01,"34013",NJ,Essex
NJ01,"34015",NJ,Gloucester
NJ01,"34017",NJ,Hudson
NJ01,"34019",NJ,Hunterdon
NJ01,"34021",NJ,Mercer
NJ01,"34023",NJ,Middlesex
NJ01,"34025",NJ,Monmouth
NJ01,"34027",NJ,Morris
NJ01,"34029",NJ,Ocean
NJ01,"34031",NJ,Passaic
NJ01,"34033",NJ,Salem
NJ01,"34035",NJ,Somerset
NJ01,"34037",NJ,Sussex
NJ01,"34039",NJ,Union
NJ01,"34041",NJ,Warren
NM01,"35001",NM,Bernalillo
NM05,"35003",NM,Catron
NM05,"35005",NM,Chaves
NM05,"35006",NM,Cibola
NM05,"35007",NM,Colfax
NM05,"35009",NM,Curry
NM05,"35011",NM,De Baca
NM03,"35013",NM,Dona Ana
NM05,"35015",NM,Eddy
NM05,"35017",NM,Grant
NM05,"35019",NM,Guadalupe
NM05,"35021",NM,Harding
NM05,"35023",NM,Hidalgo
NM05,"35025",NM,Lea
NM05,"35027",NM,Lincoln
NM05,"35028",NM,Los Alamos
NM05,"35029",NM,Luna
NM05,"35031",NM,McKinley
NM05,"35033",NM,Mora
NM05,"35035",NM,Otero
NM05,"35037",NM,Quay
NM05,"35039",NM,Rio Arriba
NM05,"35041",NM,Roosevelt
NM02,"35045",NM,San Juan
NM05,"35047",NM,San Miguel
NM01,"35043",NM,Sandoval
NM04,"35049",NM,Santa Fe
NM05,"35051",NM,Sierra
NM05,"35053",NM,Socorro
NM05,"35055",NM,Taos
NM01,"35057",NM,Torrance
NM05,"35059",NM,Union
NM01,"35061",NM,Valencia
NV03,"32510",NV,Carson City
NV04,"32001",NV,Churchill
NV01,"32003",NV,Clark
NV03,"32005",NV,Douglas
NV04,"32007",NV,Elko
NV04,"32009",NV,Esmeralda
NV04,"32011",NV,Eureka
NV04,"32013",NV,Humboldt
NV04,"32015",NV,Lander
NV04,"32017",NV,Lincoln
NV03,"32019",NV,Lyon
NV04,"32021",NV,Mineral
NV01,"32023",NV,Nye
NV04,"32027",NV,Pershing
NV03,"32029",NV,Storey
NV02,"32031",NV,Washoe
NV04,"32033",NV,White Pine
NY01,"36001",NY,Albany
NY02,"36003",NY,Allegany
NY04,"36005",NY,Bronx
NY06,"36007",NY,Broome
NY02,"36009",NY,Cattaraugus
NY06,"36011",NY,Cayuga
NY02,"36013",NY,Chautauqua
NY06,"36015",NY,Chemung
NY07,"36017",NY,Chenango
NY07,"36019",NY,Clinton
NY01,"36021",NY,Columbia
NY06,"36023",NY,Cortland
NY03,"36025",NY,Delaware
NY03,"36027",NY,Dutchess
NY02,"36029",NY,Erie
NY07,"36031",NY,Essex
NY07,"36033",NY,Franklin
NY01,"36035",NY,Fulton
NY02,"36037",NY,Genesee
NY01,"36039",NY,Greene
NY07,"36041",NY,Hamilton
NY07,"36043",NY,Herkimer
NY07,"36045",NY,Jefferson
NY04,"36047",NY,Kings
NY07,"36049",NY,Lewis
NY05,"36051",NY,Livingston
NY07,"36053",NY,Madison
NY05,"36055",NY,Monroe
NY01,"36057",NY,Montgomery
NY08,"36059",NY,Nassau
NY04,"36061",NY,New York
NY02,"36063",NY,Niagara
NY07,"36065",NY,Oneida
NY06,"36067",NY,Onondaga
NY05,"36069",NY,Ontario
NY03,"36071",NY,Orange
NY02,"36073",NY,Orleans
NY07,"36075",NY,Oswego
NY07,"36077",NY,Otsego
NY03,"36079",NY,Putnam
NY04,"36081",NY,Queens
NY01,"36083",NY,Rensselaer
NY04,"36085",NY,Richmond
NY04,"36087",NY,Rockland
NY01,"36091",NY,Saratoga
NY01,"36093",NY,Schenectady
NY01,"36095",NY,Schoharie
NY06,"36097",NY,Schuyler
NY05,"36099",NY,Seneca
NY07,"36089",NY,St. Lawrence
NY06,"36101",NY,Steuben
NY08,"36103",NY,Suffolk
NY03,"36105",NY,Sullivan
NY06,"36107",NY,Tioga
NY06,"36109",NY,Tompkins
NY03,"36111",NY,Ulster
NY01,"36113",NY,Warren
NY01,"36115",NY,Washington
NY05,"36117",NY,Wayne
NY04,"36119",NY,Westchester
NY02,"36121",NY,Wyoming
NY05,"36123",NY,Yates
OH05,"39001",OH,Adams
OH02,"39003",OH,Allen
OH12,"39005",OH,Ashland
OH11,"39007",OH,Ashtabula
OH17,"39009",OH,Athens
OH02,"39011",OH,Auglaize
OH16,"39013",OH,Belmont
OH05,"39015",OH,Brown
OH04,"39017",OH,Butler
OH15,"39019",OH,Carroll
OH03,"39021",OH,Champaign
OH03,"39023",OH,Clark
OH05,"39025",OH,Clermont
OH05,"39027",OH,Clinton
OH13,"39029",OH,Columbiana
OH16,"39031",OH,Coshocton
OH07,"39033",OH,Crawford
OH11,"39035",OH,Cuyahoga
OH03,"39037",OH,Darke
OH01,"39039",OH,Defiance
OH09,"39041",OH,Delaware
OH06,"39043",OH,Erie
OH09,"39045",OH,Fairfield
OH09,"39047",OH,Fayette
OH09,"39049",OH,Franklin
OH01,"39051",OH,Fulton
OH10,"39053",OH,Gallia
OH11,"39055",OH,Geauga
OH03,"39057",OH,Greene
OH16,"39059",OH,Guernsey
OH04,"39061",OH,Hamilton
OH02,"39063",OH,Hancock
OH02,"39065",OH,Hardin
OH16,"39067",OH,Harrison
OH01,"39069",OH,Henry
OH05,"39071",OH,Highland
OH17,"39073",OH,Hocking
OH14,"39075",OH,Holmes
OH06,"39077",OH,Huron
OH10,"39079",OH,Jackson
OH16,"39081",OH,Jefferson
OH09,"39083",OH,Knox
OH11,"39085",OH,Lake
OH10,"39087",OH,Lawrence
OH09,"39089",OH,Licking
OH09,"39091",OH,Logan
OH11,"39093",OH,Lorain
OH01,"39095",OH,Lucas
OH09,"39097",OH,Madison
OH13,"39099",OH,Mahoning
OH08,"39101",OH,Marion
OH12,"39103",OH,Medina
OH17,"39105",OH,Meigs
OH02,"39107",OH,Mercer
OH03,"39109",OH,Miami
OH16,"39111",OH,Monroe
OH03,"39113",OH,Montgomery
OH16,"39115",OH,Morgan
OH08,"39117",OH,Morrow
OH16,"39119",OH,Muskingum
OH16,"39121",OH,Noble
OH06,"39123",OH,Ottawa
OH02,"39125",OH,Paulding
OH16,"39127",OH,Perry
OH09,"39129",OH,Pickaway
OH10,"39131",OH,Pike
OH12,"39133",OH,Portage
OH03,"39135",OH,Preble
OH02,"39137",OH,Putnam
OH07,"39139",OH,Richland
OH10,"39141",OH,Ross
OH06,"39143",OH,Sandusky
OH10,"39145",OH,Scioto
OH06,"39147",OH,Seneca
OH03,"39149",OH,Shelby
OH15,"39151",OH,Stark
OH12,"39153",OH,Summit
OH13,"39155",OH,Trumbull
OH16,"39157",OH,Tuscarawas
OH09,"39159",OH,Union
OH02,"39161",OH,Van Wert
OH10,"39163",OH,Vinton
OH04,"39165",OH,Warren
OH17,"39167",OH,Washington
OH14,"39169",OH,Wayne
OH01,"39171",OH,Williams
OH01,"39173",OH,Wood
OH06,"39175",OH,Wyandot
OK05,"40001",OK,Adair
OK05,"40003",OK,Alfalfa
OK05,"40005",OK,Atoka
OK05,"40007",OK,Beaver
OK05,"40009",OK,Beckham
OK05,"40011",OK,Blaine
OK05,"40013",OK,Bryan
OK05,"40015",OK,Caddo
OK03,"40017",OK,Canadian
OK05,"40019",OK,Carter
OK05,"40021",OK,Cherokee
OK05,"40023",OK,Choctaw
OK05,"40025",OK,Cimarron
OK03,"40027",OK,Cleveland
OK05,"40029",OK,Coal
OK02,"40031",OK,Comanche
OK05,"40033",OK,Cotton
OK05,"40035",OK,Craig
OK04,"40037",OK,Creek
OK05,"40039",OK,Custer
OK05,"40041",OK,Delaware
OK05,"40043",OK,Dewey
OK05,"40045",OK,Ellis
OK05,"40047",OK,Garfield
OK05,"40049",OK,Garvin
OK03,"40051",OK,Grady
OK05,"40053",OK,Grant
OK05,"40055",OK,Greer
OK05,"40057",OK,Harmon
OK05,"40059",OK,Harper
OK05,"40061",OK,Haskell
OK05,"40063",OK,Hughes
OK05,"40065",OK,Jackson
OK05,"40067",OK,Jefferson
OK05,"40069",OK,Johnston
OK05,"40071",OK,Kay
OK05,"40073",OK,Kingfisher
OK05,"40075",OK,Kiowa
OK05,"40077",OK,Latimer
OK01,"40079",OK,Le Flore
OK03,"40081",OK,Lincoln
OK03,"40083",OK,Logan
OK05,"40085",OK,Love
OK05,"40093",OK,Major
OK05,"40095",OK,Marshall
OK05,"40097",OK,Mayes
OK03,"40087",OK,McClain
OK05,"40089",OK,McCurtain
OK05,"40091",OK,McIntosh
OK05,"40099",OK,Murray
OK05,"40101",OK,Muskogee
OK05,"40103",OK,Noble
OK05,"40105",OK,Nowata
OK05,"40107",OK,Okfuskee
OK03,"40109",OK,Oklahoma
OK04,"40111",OK,Okmulgee
OK04,"40113",OK,Osage
OK05,"40115",OK,Ottawa
OK04,"40117",OK,Pawnee
OK05,"40119",OK,Payne
OK05,"40121",OK,Pittsburg
OK05,"40123",OK,Pontotoc
OK05,"40125",OK,Pottawatomie
OK05,"40127",OK,Pushmataha
OK05,"40129",OK,Roger Mills
OK04,"40131",OK,Rogers
OK05,"40133",OK,Seminole
OK01,"40135",OK,Sequoyah
OK05,"40137",OK,Stephens
OK05,"40139",OK,Texas
OK05,"40141",OK,Tillman
OK04,"40143",OK,Tulsa
OK04,"40145",OK,Wagoner
OK05,"40147",OK,Washington
OK05,"40149",OK,Washita
OK05,"40151",OK,Woods
OK05,"40153",OK,Woodward
OR06,"41001",OR,Baker
OR02,"41003",OR,Benton
OR01,"41005",OR,Clackamas
OR05,"41007",OR,Clatsop
OR05,"41009",OR,Columbia
OR05,"41011",OR,Coos
OR06,"41013",OR,Crook
OR05,"41015",OR,Curry
OR04,"41017",OR,Deschutes
OR07,"41019",OR,Douglas
OR06,"41021",OR,Gilliam
OR06,"41023",OR,Grant
OR06,"41025",OR,Harney
OR06,"41027",OR,Hood River
OR07,"41029",OR,Jackson
OR06,"41031",OR,Jefferson
OR07,"41033",OR,Josephine
OR04,"41035",OR,Klamath
OR04,"41037",OR,Lake
OR02,"41039",OR,Lane
OR05,"41041",OR,Lincoln
OR02,"41043",OR,Linn
OR06,"41045",OR,Malheur
OR03,"41047",OR,Marion
OR06,"41049",OR,Morrow
OR01,"41051",OR,Multnomah
OR03,"41053",OR,Polk
OR06,"41055",OR,Sherman
OR05,"41057",OR,Tillamook
OR06,"41059",OR,Umatilla
OR06,"41061",OR,Union
OR06,"41063",OR,Wallowa
OR06,"41065",OR,Wasco
OR01,"41067",OR,Washington
OR06,"41069",OR,Wheeler
OR01,"41071",OR,Yamhill
PA07,"42001",PA,Adams
PA04,"42003",PA,Allegheny
PA04,"42005",PA,Armstrong
PA04,"42007",PA,Beaver
PA05,"42009",PA,Bedford
PA07,"42011",PA,Berks
PA05,"42013",PA,Blair
PA03,"42015",PA,Bradford
PA08,"42017",PA,Bucks
PA04,"42019",PA,Butler
PA05,"42021",PA,Cambria
PA02,"42023",PA,Cameron
PA03,"42025",PA,Carbon
PA06,"42027",PA,Centre
PA08,"42029",PA,Chester
PA01,"42031",PA,Clarion
PA05,"42033",PA,Clearfield
PA03,"42035",PA,Clinton
PA06,"42037",PA,Columbia
PA01,"42039",PA,Crawford
PA09,"42041",PA,Cumberland
PA09,"42043",PA,Dauphin
PA08,"42045",PA,Delaware
PA02,"42047",PA,Elk
PA01,"42049",PA,Erie
PA04,"42051",PA,Fayette
PA01,"42053",PA,Forest
PA09,"42055",PA,Franklin
PA09,"42057",PA,Fulton
PA04,"42059",PA,Greene
PA05,"42061",PA,Huntingdon
PA04,"42063",PA,Indiana
PA05,"42065",PA,Jefferson
PA09,"42067",PA,Juniata
PA03,"42069",PA,Lackawanna
PA07,"42071",PA,Lancaster
PA04,"42073",PA,Lawrence
PA09,"42075",PA,Lebanon
PA06,"42077",PA,Lehigh
PA03,"42079",PA,Luzerne
PA03,"42081",PA,Lycoming
PA01,"42083",PA,McKean
PA01,"42085",PA,Mercer
PA06,"42087",PA,Mifflin
PA03,"42089",PA,Monroe
PA08,"42091",PA,Montgomery
PA06,"42093",PA,Montour
PA06,"42095",PA,Northampton
PA06,"42097",PA,Northumberland
PA09,"42099",PA,Perry
PA08,"42101",PA,Philadelphia
PA03,"42103",PA,Pike
PA02,"42105",PA,Potter
PA06,"42107",PA,Schuylkill
PA06,"42109",PA,Snyder
PA05,"42111",PA,Somerset
PA03,"42113",PA,Sullivan
PA03,"42115",PA,Susquehanna
PA03,"42117",PA,Tioga
PA06,"42119",PA,Union
PA01,"42121",PA,Venango
PA01,"42123",PA,Warren
PA04,"42125",PA,Washington
PA03,"42127",PA,Wayne
PA04,"42129",PA,Westmoreland
PA03,"42131",PA,Wyoming
PA07,"42133",PA,York
RI01,"44001",RI,Bristol
RI01,"44003",RI,Kent
RI01,"44005",RI,Newport
RI01,"44007",RI,Providence
RI01,"44009",RI,Washington
SC01,"45001",SC,Abbeville
SC02,"45003",SC,Aiken
SC03,"45005",SC,Allendale
SC04,"45007",SC,Anderson
SC05,"45009",SC,Bamberg
SC06,"45011",SC,Barnwell
SC07,"45013",SC,Beaufort
SC08,"45015",SC,Berkeley
SC09,"45017",SC,Calhoun
SC10,"45019",SC,Charleston
SC11,"45021",SC,Cherokee
SC12,"45023",SC,Chester
SC13,"45025",SC,Chesterfield
SC14,"45027",SC,Clarendon
SC15,"45029",SC,Colleton
SC16,"45031",SC,Darlington
SC17,"45033",SC,Dillon
SC18,"45035",SC,Dorchester
SC19,"45037",SC,Edgefield
SC20,"45039",SC,Fairfield
SC21,"45041",SC,Florence
SC22,"45043",SC,Georgetown
SC23,"45045",SC,Greenville
SC24,"45047",SC,Greenwood
SC25,"45049",SC,Hampton
SC26,"45051",SC,Horry
SC27,"45053",SC,Jasper
SC28,"45055",SC,Kershaw
SC29,"45057",SC,Lancaster
SC30,"45059",SC,Laurens
SC31,"45061",SC,Lee
SC32,"45063",SC,Lexington
SC34,"45067",SC,Marion
SC35,"45069",SC,Marlboro
SC33,"45065",SC,McCormick
SC36,"45071",SC,Newberry
SC37,"45073",SC,Oconee
SC38,"45075",SC,Orangeburg
SC39,"45077",SC,Pickens
SC40,"45079",SC,Richland
SC41,"45081",SC,Saluda
SC42,"45083",SC,Spartanburg
SC43,"45085",SC,Sumter
SC44,"45087",SC,Union
SC45,"45089",SC,Williamsburg
SC46,"45091",SC,York
SD04,"46003",SD,Aurora
SD03,"46005",SD,Beadle
SD01,"46007",SD,Bennett
SD04,"46009",SD,Bon Homme
SD03,"46011",SD,Brookings
SD03,"46013",SD,Brown
SD04,"46015",SD,Brule
SD04,"46017",SD,Buffalo
SD01,"46019",SD,Butte
SD03,"46021",SD,Campbell
SD04,"46023",SD,Charles Mix
SD03,"46025",SD,Clark
SD02,"46027",SD,Clay
SD03,"46029",SD,Codington
SD03,"46031",SD,Corson
SD01,"46033",SD,Custer
SD04,"46035",SD,Davison
SD03,"46037",SD,Day
SD03,"46039",SD,Deuel
SD03,"46041",SD,Dewey
SD04,"46043",SD,Douglas
SD03,"46045",SD,Edmunds
SD01,"46047",SD,Fall River
SD03,"46049",SD,Faulk
SD03,"46051",SD,Grant
SD04,"46053",SD,Gregory
SD01,"46055",SD,Haakon
SD03,"46057",SD,Hamlin
SD04,"46059",SD,Hand
SD04,"46061",SD,Hanson
SD01,"46063",SD,Harding
SD04,"46065",SD,Hughes
SD04,"46067",SD,Hutchinson
SD04,"46069",SD,Hyde
SD01,"46071",SD,Jackson
SD04,"46073",SD,Jerauld
SD01,"46075",SD,Jones
SD03,"46077",SD,Kingsbury
SD02,"46079",SD,Lake
SD01,"46081",SD,Lawrence
SD02,"46083",SD,Lincoln
SD04,"46085",SD,Lyman
SD03,"46091",SD,Marshall
SD02,"46087",SD,McCook
